"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"15.35725","4.915e-06","","0.4306873"
"15.3575","5.128e-06","","0.4306873"
"15.35775","5.119e-06","","0.4306873"
"15.358","5.005e-06","4.508","0.4306873"
"15.35825","4.953e-06","","0.4306873"
"15.3585","4.977e-06","","0.4306873"
"15.35875","5.407e-06","","0.4306873"
"15.359","5.242e-06","4.508","0.4306873"
"15.35925","5.057e-06","","0.4306873"
"15.3595","5.27e-06","","0.4306873"
"15.35975","4.982e-06","","0.4306873"
"15.36","6.428e-06","4.502","0.4306873"
"15.36025","4.2182e-05","","0.4306874"
"15.3605","9.3076e-05","","0.4306875"
"15.36075","0.000165133","","0.4306877"
"15.361","0.00024842","4.498","0.4306879"
"15.36125","0.000388","","0.4306884"
"15.3615","0.00043023","","0.4306889"
"15.36175","0.000466641","","0.4306894"
"15.362","0.000517738","4.484","0.43069"
"15.36225","0.000693341","","0.4306907"
"15.3625","0.000801464","","0.4306917"
"15.36275","0.000888164","","0.4306927"
"15.363","0.000910233","4.516","0.4306937"
"15.36325","0.000676589","","0.4306944"
"15.3635","0.000457844","","0.430695"
"15.36375","0.000232916","","0.4306952"
"15.364","4.8393e-05","4.523","0.4306953"
"15.36425","-6.6441e-05","","0.4306952"
"15.3645","-0.000108558","","0.4306951"
"15.36475","-9.5469e-05","","0.430695"
"15.365","-5.5078e-05","4.52","0.4306949"
"15.36525","6.409e-06","","0.4306949"
"15.3655","6.107e-06","","0.4306949"
"15.36575","-1.0329e-05","","0.4306949"
"15.366","-3.0957e-05","4.509","0.4306949"
"15.36625","-4.5752e-05","","0.4306948"
"15.3665","-3.4214e-05","","0.4306948"
"15.36675","-1.4909e-05","","0.4306948"
"15.367","5.015e-06","4.508","0.4306948"
"15.36725","2.4385e-05","","0.4306948"
"15.3675","2.1493e-05","","0.4306948"
"15.36775","1.3972e-05","","0.4306949"
"15.368","5.142e-06","4.508","0.4306949"
"15.36825","-2.908e-06","","0.4306949"
"15.3685","-8.14e-07","","0.4306949"
"15.36875","3.606e-06","","0.4306949"
"15.369","7.458e-06","4.508","0.4306949"
"15.36925","1.0243e-05","","0.4306949"
"15.3695","8.503e-06","","0.4306949"
"15.36975","6.064e-06","","0.4306949"
"15.37","3.554e-06","4.508","0.4306949"
"15.37025","2.585e-06","","0.4306949"
"15.3705","2.131e-06","","0.4306949"
"15.37075","3.242e-06","","0.4306949"
"15.371","4.537e-06","4.508","0.4306949"
"15.37125","6.39e-06","","0.4306949"
"15.3715","6.163e-06","","0.4306949"
"15.37175","6.012e-06","","0.4306949"
"15.372","4.977e-06","4.508","0.4306949"
"15.37225","4.022e-06","","0.4306949"
"15.3725","4.211e-06","","0.4306949"
"15.37275","4.589e-06","","0.430695"
"15.373","5.18e-06","4.508","0.430695"
"15.37325","5.847e-06","","0.430695"
"15.3735","5.218e-06","","0.430695"
"15.37375","5.383e-06","","0.430695"
"15.374","4.977e-06","4.508","0.430695"
"15.37425","4.892e-06","","0.430695"
"15.3745","4.967e-06","","0.430695"
"15.37475","4.84e-06","","0.430695"
"15.375","4.778e-06","4.508","0.430695"
"15.37525","5.005e-06","","0.430695"
"15.3755","5.279e-06","","0.430695"
"15.37575","4.854e-06","","0.430695"
"15.376","4.575e-06","4.508","0.430695"
"15.37625","4.967e-06","","0.430695"
"15.3765","5.445e-06","","0.430695"
"15.37675","4.977e-06","","0.430695"
"15.377","4.854e-06","4.508","0.430695"
"15.37725","5.218e-06","","0.4306951"
"15.3775","5.279e-06","","0.4306951"
"15.37775","5.015e-06","","0.4306951"
"15.378","5.256e-06","4.508","0.4306951"
"15.37825","5.157e-06","","0.4306951"
"15.3785","5.232e-06","","0.4306951"
"15.37875","5.015e-06","","0.4306951"
"15.379","4.878e-06","4.508","0.4306951"
"15.37925","5.024e-06","","0.4306951"
"15.3795","5.053e-06","","0.4306951"
"15.37975","4.911e-06","","0.4306951"
"15.38","4.835e-06","4.504","0.4306951"
"15.38025","1.2389e-05","","0.4306951"
"15.3805","3.4506e-05","","0.4306952"
"15.38075","7.9468e-05","","0.4306953"
"15.381","0.000148348","4.499","0.4306954"
"15.38125","0.000310333","","0.4306958"
"15.3815","0.000376844","","0.4306962"
"15.38175","0.000424907","","0.4306967"
"15.382","0.000467728","4.488","0.4306972"
"15.38225","0.000601252","","0.4306979"
"15.3825","0.000699807","","0.4306987"
"15.38275","0.000805789","","0.4306996"
"15.383","0.000893812","4.51","0.4307006"
"15.38325","0.000865253","","0.4307016"
"15.3835","0.000714546","","0.4307024"
"15.38375","0.000501851","","0.4307029"
"15.384","0.000274441","4.522","0.4307032"
"15.38425","-4.8451e-05","","0.4307032"
"15.3845","-0.000103755","","0.4307031"
"15.38475","-0.000100442","","0.430703"
"15.385","-6.4083e-05","4.525","0.4307029"
"15.38525","-2.2987e-05","","0.4307029"
"15.3855","2.746e-06","","0.4307029"
"15.38575","6.598e-06","","0.4307029"
"15.386","-7.318e-06","4.51","0.4307029"
"15.38625","-4.3748e-05","","0.4307028"
"15.3865","-4.769e-05","","0.4307028"
"15.38675","-3.8156e-05","","0.4307027"
"15.387","-1.9593e-05","4.508","0.4307027"
"15.38725","1.6955e-05","","0.4307027"
"15.3875","2.4187e-05","","0.4307027"
"15.38775","2.3052e-05","","0.4307028"
"15.388","1.5749e-05","4.508","0.4307028"
"15.38825","2.93e-07","","0.4307028"
"15.3885","-2.463e-06","","0.4307028"
"15.38875","-1.381e-06","","0.4307028"
"15.389","2.311e-06","4.508","0.4307028"
"15.38925","9.524e-06","","0.4307028"
"15.3895","1.0243e-05","","0.4307028"
"15.38975","8.503e-06","","0.4307028"
"15.39","6.201e-06","4.508","0.4307028"
"15.39025","2.576e-06","","0.4307028"
"15.3905","2.372e-06","","0.4307028"
"15.39075","2.661e-06","","0.4307028"
"15.391","4.173e-06","4.508","0.4307028"
"15.39125","5.445e-06","","0.4307028"
"15.3915","6.253e-06","","0.4307028"
"15.39175","6.376e-06","","0.4307029"
"15.392","5.081e-06","4.508","0.4307029"
"15.39225","4.476e-06","","0.4307029"
"15.3925","4.301e-06","","0.4307029"
"15.39275","3.998e-06","","0.4307029"
"15.393","4.637e-06","4.508","0.4307029"
"15.39325","5.383e-06","","0.4307029"
"15.3935","5.383e-06","","0.4307029"
"15.39375","5.695e-06","","0.4307029"
"15.394","5.279e-06","4.508","0.4307029"
"15.39425","5.067e-06","","0.4307029"
"15.3945","4.816e-06","","0.4307029"
"15.39475","4.802e-06","","0.4307029"
"15.395","4.863e-06","4.508","0.4307029"
"15.39525","5.157e-06","","0.4307029"
"15.3955","5.279e-06","","0.4307029"
"15.39575","4.892e-06","","0.4307029"
"15.396","5.346e-06","4.508","0.430703"
"15.39625","5.105e-06","","0.430703"
"15.3965","5.09e-06","","0.430703"
"15.39675","4.514e-06","","0.430703"
"15.397","4.599e-06","4.508","0.430703"
"15.39725","4.854e-06","","0.430703"
"15.3975","4.878e-06","","0.430703"
"15.39775","5.053e-06","","0.430703"
"15.398","5.029e-06","4.508","0.430703"
"15.39825","5.105e-06","","0.430703"
"15.3985","5.015e-06","","0.430703"
"15.39875","5.015e-06","","0.430703"
"15.399","5.005e-06","4.508","0.430703"
"15.39925","5.048e-06","","0.430703"
"15.3995","4.882e-06","","0.430703"
"15.39975","5.199e-06","","0.430703"
"15.4","5.487e-06","4.506","0.430703"
"15.40025","5.714e-06","","0.430703"
"15.4005","9.808e-06","","0.4307031"
"15.40075","2.7567e-05","","0.4307031"
"15.401","6.7759e-05","4.499","0.4307032"
"15.40125","0.00021122","","0.4307034"
"15.4015","0.000293779","","0.4307037"
"15.40175","0.000364181","","0.4307041"
"15.402","0.000417949","4.49","0.4307046"
"15.40225","0.0004054618","","0.4307051"
"15.4025","0.0003929745","","0.4307055"
"15.40275","0.0003804872","","0.4307059"
"15.403","0.000368","4.492","0.4307063"
"15.40325","0.00049175","","0.4307069"
"15.4035","0.0006155","","0.4307076"
"15.40375","0.00073925","","0.4307084"
"15.404","0.000863","4.507","0.4307094"
"15.40425","0.0089265","","0.4307195"
"15.4045","0.01699","","0.4307386"
"15.40475","0.0250535","","0.4307668"
"15.405","0.033117","4.507","0.4308041"
"15.40525","0.030931","","0.430839"
"15.4055","0.028745","","0.4308714"
"15.40575","0.026559","","0.4309013"
"15.406","0.024373","4.508","0.4309288"
"15.40625","0.02427","","0.4309562"
"15.4065","0.024167","","0.4309834"
"15.40675","0.024064","","0.4310105"
"15.407","0.023961","4.508","0.4310375"
"15.40725","0.02394025","","0.4310645"
"15.4075","0.0239195","","0.4310915"
"15.40775","0.02389875","","0.4311184"
"15.408","0.023878","4.509","0.4311453"
"15.40825","0.02383675","","0.4311722"
"15.4085","0.0237955","","0.431199"
"15.40875","0.02375425","","0.4312258"
"15.409","0.023713","4.509","0.4312525"
"15.40925","0.02099075","","0.4312762"
"15.4095","0.0182685","","0.4312968"
"15.40975","0.01554625","","0.4313143"
"15.41","0.012824","4.509","0.4313288"
"15.41025","0.0116485","","0.4313419"
"15.4105","0.010473","","0.4313537"
"15.41075","0.0092975","","0.4313642"
"15.411","0.008122","4.508","0.4313733"
"15.41125","0.008122","","0.4313825"
"15.4115","0.008122","","0.4313916"
"15.41175","0.008122","","0.4314008"
"15.412","0.008122","4.508","0.4314099"
"15.41225","0.00814275","","0.4314191"
"15.4125","0.0081635","","0.4314283"
"15.41275","0.00818425","","0.4314375"
"15.413","0.008205","4.508","0.4314468"
"15.41325","0.00816375","","0.431456"
"15.4135","0.0081225","","0.4314651"
"15.41375","0.00808125","","0.4314742"
"15.414","0.00804","4.508","0.4314833"
"15.41425","0.00804","","0.4314924"
"15.4145","0.00804","","0.4315014"
"15.41475","0.00804","","0.4315105"
"15.415","0.00804","4.508","0.4315195"
"15.41525","0.0080605","","0.4315286"
"15.4155","0.008081","","0.4315377"
"15.41575","0.0081015","","0.4315469"
"15.416","0.008122","4.508","0.431556"
"15.41625","0.00814275","","0.4315652"
"15.4165","0.0081635","","0.4315744"
"15.41675","0.00818425","","0.4315836"
"15.417","0.008205","4.508","0.4315929"
"15.41725","0.00818425","","0.4316021"
"15.4175","0.0081635","","0.4316113"
"15.41775","0.00814275","","0.4316205"
"15.418","0.008122","4.508","0.4316296"
"15.41825","0.00808075","","0.4316387"
"15.4185","0.0080395","","0.4316478"
"15.41875","0.00799825","","0.4316568"
"15.419","0.007957","4.508","0.4316658"
"15.41925","0.00799825","","0.4316748"
"15.4195","0.0080395","","0.4316839"
"15.41975","0.00808075","","0.431693"
"15.42","0.008122","4.508","0.4317021"
"15.42025","0.0081015","","0.4317112"
"15.4205","0.008081","","0.4317203"
"15.42075","0.0080605","","0.4317294"
"15.421","0.00804","4.508","0.4317385"
"15.42125","0.00816375","","0.4317477"
"15.4215","0.0082875","","0.431757"
"15.42175","0.00841125","","0.4317665"
"15.422","0.008535","4.508","0.4317761"
"15.42225","0.008535","","0.4317858"
"15.4225","0.008535","","0.4317954"
"15.42275","0.008535","","0.431805"
"15.423","0.008535","4.508","0.4318146"
"15.42325","0.00859675","","0.4318243"
"15.4235","0.0086585","","0.4318341"
"15.42375","0.00872025","","0.4318439"
"15.424","0.008782","4.508","0.4318538"
"15.42425","0.00874075","","0.4318636"
"15.4245","0.0086995","","0.4318734"
"15.42475","0.00865825","","0.4318832"
"15.425","0.008617","4.508","0.4318929"
"15.42525","0.00847275","","0.4319025"
"15.4255","0.0083285","","0.4319118"
"15.42575","0.00818425","","0.4319211"
"15.426","0.00804","4.508","0.4319301"
"15.42625","0.00804","","0.4319392"
"15.4265","0.00804","","0.4319482"
"15.42675","0.00804","","0.4319573"
"15.427","0.00804","4.507","0.4319664"
"15.42725","0.0080605","","0.4319754"
"15.4275","0.008081","","0.4319846"
"15.42775","0.0081015","","0.4319937"
"15.428","0.008122","4.508","0.4320028"
"15.42825","0.0081015","","0.432012"
"15.4285","0.008081","","0.4320211"
"15.42875","0.0080605","","0.4320302"
"15.429","0.00804","4.508","0.4320392"
"15.42925","0.0080605","","0.4320483"
"15.4295","0.008081","","0.4320574"
"15.42975","0.0081015","","0.4320665"
"15.43","0.008122","4.508","0.4320757"
"15.43025","0.0081015","","0.4320848"
"15.4305","0.008081","","0.4320939"
"15.43075","0.0080605","","0.432103"
"15.431","0.00804","4.508","0.4321121"
"15.43125","0.00801925","","0.4321211"
"15.4315","0.0079985","","0.4321301"
"15.43175","0.00797775","","0.4321391"
"15.432","0.007957","4.508","0.4321481"
"15.43225","0.007957","","0.4321571"
"15.4325","0.007957","","0.432166"
"15.43275","0.007957","","0.432175"
"15.433","0.007957","4.508","0.432184"
"15.43325","0.0076065","","0.4321925"
"15.4335","0.007256","","0.4322007"
"15.43375","0.0069055","","0.4322085"
"15.434","0.006555","4.508","0.4322159"
"15.43425","0.0065755","","0.4322233"
"15.4345","0.006596","","0.4322307"
"15.43475","0.0066165","","0.4322382"
"15.435","0.006637","4.513","0.4322457"
"15.43525","0.006472","","0.432253"
"15.4355","0.006307","","0.4322601"
"15.43575","0.006142","","0.432267"
"15.436","0.005977","4.51","0.4322738"
"15.43625","0.00610075","","0.4322806"
"15.4365","0.0062245","","0.4322875"
"15.43675","0.00634825","","0.4322945"
"15.437","0.006472","4.45","0.4323017"
"15.43725","0.006534","","0.432309"
"15.4375","0.006596","","0.4323163"
"15.43775","0.006658","","0.4323237"
"15.438","0.00672","4.444","0.4323312"
"15.43825","0.00744175","","0.4323395"
"15.4385","0.0081635","","0.4323486"
"15.43875","0.00888525","","0.4323585"
"15.439","0.009607","4.457","0.4323692"
"15.43925","0.009782734","","0.4323802"
"15.4395","0.009715097","","0.4323911"
"15.43975","0.00972413","","0.4324021"
"15.44","0.009792911","4.5","0.4324131"
"15.44025","0.009885808","","0.4324242"
"15.4405","0.009965957","","0.4324354"
"15.44075","0.01001008","","0.4324467"
"15.441","0.009989005","4.499","0.4324579"
"15.44125","0.009972612","","0.4324691"
"15.4415","0.009984302","","0.4324803"
"15.44175","0.01003119","","0.4324916"
"15.442","0.0101065","4.497","0.432503"
"15.44225","0.01014662","","0.4325143"
"15.4425","0.01018675","","0.4325258"
"15.44275","0.01022687","","0.4325372"
"15.443","0.010267","4.484","0.4325487"
"15.44325","0.010267","","0.4325603"
"15.4435","0.010267","","0.4325719"
"15.44375","0.010267","","0.4325834"
"15.444","0.010267","4.507","0.432595"
"15.44425","0.01131875","","0.4326078"
"15.4445","0.0123705","","0.4326217"
"15.44475","0.01342225","","0.4326368"
"15.445","0.014474","4.508","0.4326531"
"15.44525","0.01620625","","0.4326714"
"15.4455","0.0179385","","0.4326916"
"15.44575","0.01967075","","0.4327138"
"15.446","0.021403","4.507","0.4327379"
"15.44625","0.02142375","","0.432762"
"15.4465","0.0214445","","0.4327862"
"15.44675","0.02146525","","0.4328104"
"15.447","0.021486","4.508","0.4328346"
"15.44725","0.02146525","","0.4328588"
"15.4475","0.0214445","","0.432883"
"15.44775","0.02142375","","0.4329071"
"15.448","0.021403","4.508","0.4329312"
"15.44825","0.02107325","","0.432955"
"15.4485","0.0207435","","0.4329784"
"15.44875","0.02041375","","0.4330014"
"15.449","0.020084","4.509","0.433024"
"15.44925","0.018826","","0.4330453"
"15.4495","0.017568","","0.4330651"
"15.44975","0.01631","","0.4330834"
"15.45","0.015052","4.508","0.4331004"
"15.45025","0.0150725","","0.4331174"
"15.4505","0.015093","","0.4331344"
"15.45075","0.0151135","","0.4331514"
"15.451","0.015134","4.508","0.4331685"
"15.45125","0.01509275","","0.4331855"
"15.4515","0.0150515","","0.4332025"
"15.45175","0.01501025","","0.4332194"
"15.452","0.014969","4.508","0.4332362"
"15.45225","0.01498975","","0.4332531"
"15.4525","0.0150105","","0.43327"
"15.45275","0.01503125","","0.433287"
"15.453","0.015052","4.507","0.4333039"
"15.45325","0.015052","","0.4333209"
"15.4535","0.015052","","0.4333379"
"15.45375","0.015052","","0.4333548"
"15.454","0.015052","4.507","0.4333718"
"15.45425","0.01503125","","0.4333887"
"15.4545","0.0150105","","0.4334056"
"15.45475","0.01498975","","0.4334225"
"15.455","0.014969","4.508","0.4334394"
"15.45525","0.0147835","","0.4334561"
"15.4555","0.014598","","0.4334725"
"15.45575","0.0144125","","0.4334888"
"15.456","0.014227","4.508","0.4335048"
"15.45625","0.0130515","","0.4335195"
"15.4565","0.011876","","0.4335329"
"15.45675","0.0107005","","0.4335449"
"15.457","0.009525","4.508","0.4335557"
"15.45725","0.00715325","","0.4335637"
"15.4575","0.0047815","","0.4335691"
"15.45775","0.00240975","","0.4335718"
"15.458","3.8e-05","4.508","0.4335719"
"15.45825","5.875e-05","","0.433572"
"15.4585","7.95e-05","","0.433572"
"15.45875","0.00010025","","0.4335722"
"15.459","0.000121","4.508","0.4335723"
"15.45925","7.975e-05","","0.4335724"
"15.4595","3.85e-05","","0.4335724"
"15.45975","-2.75e-06","","0.4335724"
"15.46","-4.4e-05","4.508","0.4335724"
"15.46025","-2.35e-05","","0.4335723"
"15.4605","-3e-06","","0.4335723"
"15.46075","1.75e-05","","0.4335724"
"15.461","3.8e-05","4.508","0.4335724"
"15.46125","5.875e-05","","0.4335725"
"15.4615","7.95e-05","","0.4335726"
"15.46175","0.00010025","","0.4335727"
"15.462","0.000121","4.508","0.4335728"
"15.46225","0.00010025","","0.4335729"
"15.4625","7.95e-05","","0.433573"
"15.46275","5.875e-05","","0.4335731"
"15.463","3.8e-05","4.508","0.4335731"
"15.46325","5.875e-05","","0.4335732"
"15.4635","7.95e-05","","0.4335733"
"15.46375","0.00010025","","0.4335734"
"15.464","0.000121","4.508","0.4335735"
"15.46425","0.000121","","0.4335737"
"15.4645","0.000121","","0.4335738"
"15.46475","0.000121","","0.4335739"
"15.465","0.000121","4.508","0.4335741"
"15.46525","7.975e-05","","0.4335742"
"15.4655","3.85e-05","","0.4335742"
"15.46575","-2.75e-06","","0.4335742"
"15.466","-4.4e-05","4.508","0.4335742"
"15.46625","-2.75e-06","","0.4335741"
"15.4665","3.85e-05","","0.4335742"
"15.46675","7.975e-05","","0.4335743"
"15.467","0.000121","4.508","0.4335744"
"15.46725","7.975e-05","","0.4335745"
"15.4675","3.85e-05","","0.4335746"
"15.46775","-2.75e-06","","0.4335745"
"15.468","-4.4e-05","4.508","0.4335745"
"15.46825","-4.4e-05","","0.4335744"
"15.4685","-4.4e-05","","0.4335744"
"15.46875","-4.4e-05","","0.4335744"
"15.469","-4.4e-05","4.508","0.4335743"
"15.46925","-2.75e-06","","0.4335743"
"15.4695","3.85e-05","","0.4335743"
"15.46975","7.975e-05","","0.4335744"
"15.47","0.000121","4.508","0.4335746"
"15.47025","0.00010025","","0.4335747"
"15.4705","7.95e-05","","0.4335748"
"15.47075","5.875e-05","","0.4335748"
"15.471","3.8e-05","4.508","0.4335749"
"15.47125","1.75e-05","","0.4335749"
"15.4715","-3e-06","","0.4335749"
"15.47175","-2.35e-05","","0.4335749"
"15.472","-4.4e-05","4.508","0.4335748"
"15.47225","-2.35e-05","","0.4335748"
"15.4725","-3e-06","","0.4335748"
"15.47275","1.75e-05","","0.4335748"
"15.473","3.8e-05","4.508","0.4335749"
"15.47325","3.8e-05","","0.4335749"
"15.4735","3.8e-05","","0.4335749"
"15.47375","3.8e-05","","0.433575"
"15.474","3.8e-05","4.508","0.433575"
"15.47425","3.8e-05","","0.4335751"
"15.4745","3.8e-05","","0.4335751"
"15.47475","3.8e-05","","0.4335752"
"15.475","3.8e-05","4.522","0.4335752"
"15.47525","3.8e-05","","0.4335752"
"15.4755","3.8e-05","","0.4335753"
"15.47575","3.8e-05","","0.4335753"
"15.476","3.8e-05","4.507","0.4335754"
"15.47625","-0.000110477","","0.4335752"
"15.4765","-2.2477e-05","","0.4335752"
"15.47675","3.7852e-05","","0.4335753"
"15.477","6.2786e-05","4.508","0.4335753"
"15.47725","3.3556e-05","","0.4335754"
"15.4775","7.95e-06","","0.4335754"
"15.47775","-8.145e-06","","0.4335754"
"15.478","-1.0839e-05","4.508","0.4335754"
"15.47825","1.168e-05","","0.4335754"
"15.4785","2.3681e-05","","0.4335754"
"15.47875","2.9046e-05","","0.4335754"
"15.479","2.6843e-05","4.507","0.4335755"
"15.47925","7.988e-06","","0.4335755"
"15.4795","8e-08","","0.4335755"
"15.47975","-4.34e-06","","0.4335755"
"15.48","-3.763e-06","4.508","0.4335755"
"15.48025","4.892e-06","","0.4335755"
"15.4805","8.631e-06","","0.4335755"
"15.48075","1.0342e-05","","0.4335755"
"15.481","9.652e-06","4.508","0.4335755"
"15.48125","5.369e-06","","0.4335755"
"15.4815","3.72e-06","","0.4335755"
"15.48175","3.053e-06","","0.4335755"
"15.482","3.871e-06","4.508","0.4335755"
"15.48225","5.242e-06","","0.4335755"
"15.4825","6.215e-06","","0.4335755"
"15.48275","7.397e-06","","0.4335755"
"15.483","7.648e-06","4.508","0.4335755"
"15.48325","6.39e-06","","0.4335756"
"15.4835","5.762e-06","","0.4335756"
"15.48375","5.369e-06","","0.4335756"
"15.484","4.93e-06","4.508","0.4335756"
"15.48425","5.847e-06","","0.4335756"
"15.4845","5.96e-06","","0.4335756"
"15.48475","6.551e-06","","0.4335756"
"15.485","6.239e-06","4.508","0.4335756"
"15.48525","6.05e-06","","0.4335756"
"15.4855","5.572e-06","","0.4335756"
"15.48575","5.369e-06","","0.4335756"
"15.486","5.317e-06","4.508","0.4335756"
"15.48625","6.149e-06","","0.4335756"
"15.4865","6.263e-06","","0.4335756"
"15.48675","5.771e-06","","0.4335756"
"15.487","5.974e-06","4.508","0.4335756"
"15.48725","5.61e-06","","0.4335757"
"15.4875","5.672e-06","","0.4335757"
"15.48775","5.445e-06","","0.4335757"
"15.488","5.785e-06","4.508","0.4335757"
"15.48825","5.544e-06","","0.4335757"
"15.4885","5.762e-06","","0.4335757"
"15.48875","5.899e-06","","0.4335757"
"15.489","5.771e-06","4.508","0.4335757"
"15.48925","5.747e-06","","0.4335757"
"15.4895","5.672e-06","","0.4335757"
"15.48975","5.331e-06","","0.4335757"
"15.49","5.256e-06","4.508","0.4335757"
"15.49025","5.724e-06","","0.4335757"
"15.4905","5.724e-06","","0.4335757"
"15.49075","5.468e-06","","0.4335757"
"15.491","5.658e-06","4.508","0.4335758"
"15.49125","5.445e-06","","0.4335758"
"15.4915","5.331e-06","","0.4335758"
"15.49175","5.431e-06","","0.4335758"
"15.492","5.119e-06","4.508","0.4335758"
"15.49225","5.279e-06","","0.4335758"
"15.4925","5.483e-06","","0.4335758"
"15.49275","5.407e-06","","0.4335758"
"15.493","5.383e-06","4.508","0.4335758"
"15.49325","5.346e-06","","0.4335758"
"15.4935","5.18e-06","","0.4335758"
"15.49375","5.119e-06","","0.4335758"
"15.494","5.346e-06","4.508","0.4335758"
"15.49425","5.535e-06","","0.4335758"
"15.4945","5.497e-06","","0.4335758"
"15.49475","5.771e-06","","0.4335758"
"15.495","5.483e-06","4.508","0.4335758"
"15.49525","5.483e-06","","0.4335759"
"15.4955","5.544e-06","","0.4335759"
"15.49575","5.445e-06","","0.4335759"
"15.496","5.383e-06","4.508","0.4335759"
"15.49625","5.497e-06","","0.4335759"
"15.4965","5.204e-06","","0.4335759"
"15.49675","5.459e-06","","0.4335759"
"15.497","5.355e-06","4.508","0.4335759"
"15.49725","5.506e-06","","0.4335759"
"15.4975","5.204e-06","","0.4335759"
"15.49775","5.468e-06","","0.4335759"
"15.498","5.081e-06","4.508","0.4335759"
"15.49825","5.128e-06","","0.4335759"
"15.4985","5.369e-06","","0.4335759"
"15.49875","5.279e-06","","0.4335759"
"15.499","5.27e-06","4.508","0.4335759"
"15.49925","5.081e-06","","0.433576"
"15.4995","5.128e-06","","0.433576"
"15.49975","5.497e-06","","0.433576"
"15.5","5.355e-06","4.508","0.433576"
"15.50025","5.346e-06","","0.433576"
"15.5005","5.483e-06","","0.433576"
"15.50075","5.572e-06","","0.433576"
"15.501","5.194e-06","4.508","0.433576"
"15.50125","5.483e-06","","0.433576"
"15.5015","5.459e-06","","0.433576"
"15.50175","5.119e-06","","0.433576"
"15.502","5.218e-06","4.508","0.433576"
"15.50225","5.218e-06","","0.433576"
"15.5025","4.863e-06","","0.433576"
"15.50275","5.053e-06","","0.433576"
"15.503","5.27e-06","4.508","0.433576"
"15.50325","5.053e-06","","0.433576"
"15.5035","5.658e-06","","0.4335761"
"15.50375","5.204e-06","","0.4335761"
"15.504","5.294e-06","4.508","0.4335761"
"15.50425","5.71e-06","","0.4335761"
"15.5045","5.308e-06","","0.4335761"
"15.50475","5.308e-06","","0.4335761"
"15.505","5.157e-06","4.508","0.4335761"
"15.50525","5.279e-06","","0.4335761"
"15.5055","5.27e-06","","0.4335761"
"15.50575","5.355e-06","","0.4335761"
"15.506","4.816e-06","4.508","0.4335761"
"15.50625","5.053e-06","","0.4335761"
"15.5065","5.346e-06","","0.4335761"
"15.50675","5.218e-06","","0.4335761"
"15.507","5.355e-06","4.508","0.4335761"
"15.50725","4.703e-06","","0.4335761"
"15.5075","5.431e-06","","0.4335761"
"15.50775","5.128e-06","","0.4335762"
"15.508","5.204e-06","4.508","0.4335762"
"15.50825","4.991e-06","","0.4335762"
"15.5085","5.317e-06","","0.4335762"
"15.50875","5.52e-06","","0.4335762"
"15.509","5.308e-06","4.508","0.4335762"
"15.50925","4.915e-06","","0.4335762"
"15.5095","5.279e-06","","0.4335762"
"15.50975","5.105e-06","","0.4335762"
"15.51","5.331e-06","4.508","0.4335762"
"15.51025","5.218e-06","","0.4335762"
"15.5105","5.27e-06","","0.4335762"
"15.51075","5.407e-06","","0.4335762"
"15.511","5.194e-06","4.508","0.4335762"
"15.51125","5.369e-06","","0.4335762"
"15.5115","4.953e-06","","0.4335762"
"15.51175","5.331e-06","","0.4335762"
"15.512","4.741e-06","4.508","0.4335763"
"15.51225","4.991e-06","","0.4335763"
"15.5125","5.09e-06","","0.4335763"
"15.51275","5.18e-06","","0.4335763"
"15.513","5.18e-06","4.508","0.4335763"
"15.51325","5.128e-06","","0.4335763"
"15.5135","5.279e-06","","0.4335763"
"15.51375","5.015e-06","","0.4335763"
"15.514","5.218e-06","4.508","0.4335763"
"15.51425","4.991e-06","","0.4335763"
"15.5145","5.067e-06","","0.4335763"
"15.51475","4.953e-06","","0.4335763"
"15.515","5.029e-06","4.508","0.4335763"
"15.51525","4.674e-06","","0.4335763"
"15.5155","5.445e-06","","0.4335763"
"15.51575","5.809e-06","","0.4335763"
"15.516","5.369e-06","4.508","0.4335763"
"15.51625","5.142e-06","","0.4335764"
"15.5165","5.27e-06","","0.4335764"
"15.51675","5.279e-06","","0.4335764"
"15.517","5.157e-06","4.508","0.4335764"
"15.51725","5.09e-06","","0.4335764"
"15.5175","4.967e-06","","0.4335764"
"15.51775","4.878e-06","","0.4335764"
"15.518","4.939e-06","4.508","0.4335764"
"15.51825","5.119e-06","","0.4335764"
"15.5185","5.09e-06","","0.4335764"
"15.51875","4.892e-06","","0.4335764"
"15.519","4.915e-06","4.508","0.4335764"
"15.51925","5.194e-06","","0.4335764"
"15.5195","5.294e-06","","0.4335764"
"15.51975","5.355e-06","","0.4335764"
"15.52","5.308e-06","4.508","0.4335764"
"15.52025","5.232e-06","","0.4335764"
"15.5205","4.665e-06","","0.4335764"
"15.52075","4.93e-06","","0.4335765"
"15.521","4.915e-06","4.508","0.4335765"
"15.52125","5.053e-06","","0.4335765"
"15.5215","4.703e-06","","0.4335765"
"15.52175","5.242e-06","","0.4335765"
"15.522","5.242e-06","4.508","0.4335765"
"15.52225","5.081e-06","","0.4335765"
"15.5225","4.863e-06","","0.4335765"
"15.52275","5.043e-06","","0.4335765"
"15.523","5.09e-06","4.508","0.4335765"
"15.52325","5.086e-06","","0.4335765"
"15.5235","5.114e-06","","0.4335765"
